Chrome,Firefox
6.666666666666667,6.666666666666667
6.333333333333333,6.666666666666667
6.333333333333333,7.0
6.666666666666667,6.666666666666667
6.666666666666667,7.0
7.0,6.333333333333333
6.666666666666667,7.0
6.666666666666667,7.333333333333333
6.666666666666667,6.666666666666667
7.0,6.666666666666667
7.0,8.0
7.0,7.333333333333333
6.666666666666667,7.0
7.333333333333333,7.0
7.0,7.333333333333333
7.333333333333333,8.0
7.0,7.333333333333333
7.666666666666667,7.333333333333333
7.333333333333333,7.333333333333333
7.333333333333333,8.333333333333334
7.333333333333333,8.0
7.666666666666667,7.333333333333333
7.666666666666667,8.0
7.666666666666667,7.333333333333333
8.0,8.0
7.0,8.0
8.0,8.666666666666666
8.0,7.333333333333333
8.0,8.0
7.666666666666667,8.0
7.666666666666667,8.0
8.0,8.666666666666666
8.333333333333334,8.333333333333334
8.0,8.333333333333334
8.0,9.0
8.666666666666666,8.666666666666666
8.0,9.0
8.666666666666666,8.0
8.666666666666666,8.333333333333334
8.333333333333334,9.0
8.666666666666666,8.333333333333334
8.666666666666666,9.333333333333334
9.0,9.0
8.666666666666666,9.333333333333334
9.0,9.0
9.0,9.0
8.666666666666666,9.0
9.333333333333334,8.666666666666666
10.0,9.666666666666666
10.333333333333334,9.666666666666666
10.666666666666666,9.666666666666666
10.333333333333334,9.0
10.333333333333334,9.333333333333334
11.0,9.666666666666666
10.333333333333334,9.666666666666666
10.666666666666666,9.666666666666666
11.0,9.666666666666666
11.333333333333334,9.333333333333334
11.333333333333334,10.0
11.333333333333334,10.0
12.0,10.0
11.666666666666666,9.666666666666666
12.333333333333334,10.0
12.0,10.333333333333334
10.666666666666666,10.0
11.333333333333334,9.666666666666666
11.333333333333334,10.666666666666666
11.333333333333334,10.333333333333334
11.666666666666666,10.0
11.666666666666666,10.666666666666666
11.666666666666666,10.333333333333334
12.0,10.666666666666666
11.333333333333334,10.666666666666666
11.666666666666666,10.333333333333334
12.0,10.666666666666666
11.666666666666666,10.333333333333334
12.666666666666666,10.666666666666666
12.333333333333334,11.0
10.333333333333334,10.666666666666666
10.333333333333334,11.0
11.0,10.666666666666666
11.0,12.0
10.666666666666666,10.666666666666666
11.0,12.0
11.0,11.0
11.0,10.666666666666666
11.0,11.333333333333334
11.0,11.333333333333334
11.333333333333334,11.666666666666666
11.333333333333334,11.333333333333334
11.666666666666666,11.333333333333334
11.333333333333334,12.0
12.0,11.333333333333334
11.666666666666666,12.333333333333334
11.333333333333334,11.666666666666666
11.666666666666666,11.666666666666666
12.333333333333334,11.333333333333334
13.333333333333334,12.666666666666666
12.0,11.666666666666666
11.333333333333334,12.0
12.666666666666666,12.0
12.333333333333334,12.333333333333334
12.0,12.0
12.0,12.0
12.0,12.666666666666666
12.0,11.666666666666666
12.0,12.666666666666666
12.0,12.666666666666666
12.0,12.333333333333334
12.0,12.666666666666666
12.333333333333334,12.666666666666666
12.333333333333334,12.666666666666666
12.333333333333334,12.666666666666666
12.333333333333334,12.666666666666666
12.666666666666666,13.0
12.333333333333334,13.0
12.333333333333334,12.666666666666666
13.0,13.333333333333334
12.333333333333334,12.333333333333334
13.0,13.666666666666666
13.0,13.333333333333334
12.666666666666666,12.333333333333334
12.666666666666666,13.0
12.666666666666666,13.333333333333334
13.0,14.0
13.0,13.333333333333334
13.333333333333334,13.333333333333334
13.0,14.0
13.666666666666666,13.333333333333334
13.333333333333334,13.666666666666666
13.333333333333334,13.666666666666666
13.333333333333334,14.0
14.333333333333334,13.0
15.0,14.666666666666666
16.666666666666668,13.333333333333334
19.0,14.0
18.0,13.666666666666666
16.0,14.0
15.666666666666666,14.333333333333334
15.333333333333334,13.666666666666666
15.333333333333334,14.333333333333334
16.0,14.333333333333334
15.666666666666666,14.333333333333334
16.0,14.666666666666666
15.666666666666666,14.333333333333334
15.333333333333334,14.333333333333334
15.666666666666666,14.333333333333334
15.333333333333334,14.666666666666666
14.666666666666666,14.666666666666666
14.666666666666666,14.666666666666666
14.333333333333334,14.666666666666666
14.666666666666666,15.0
15.0,14.333333333333334
14.666666666666666,15.666666666666666
14.333333333333334,14.666666666666666
14.666666666666666,15.333333333333334
14.666666666666666,14.333333333333334
15.0,15.0
14.666666666666666,17.0
15.0,16.0
15.333333333333334,15.0
15.666666666666666,15.333333333333334
15.0,15.333333333333334
16.0,16.0
15.0,16.333333333333332
15.0,15.666666666666666
15.666666666666666,15.666666666666666
15.0,15.333333333333334
15.0,15.333333333333334
16.0,16.0
15.0,15.333333333333334
15.666666666666666,16.0
15.333333333333334,16.333333333333332
15.666666666666666,15.333333333333334
15.666666666666666,15.666666666666666
16.0,16.666666666666668
16.333333333333332,16.0
16.333333333333332,16.0
16.333333333333332,16.333333333333332
16.333333333333332,16.0
17.333333333333332,16.666666666666668
15.666666666666666,16.0
16.0,16.333333333333332
16.0,16.666666666666668
16.0,16.333333333333332
16.0,17.333333333333332
17.0,16.0
17.0,17.0
16.666666666666668,17.0
16.333333333333332,17.0
16.666666666666668,17.0
16.333333333333332,17.0
16.333333333333332,18.333333333333332
16.333333333333332,17.666666666666668
17.0,16.666666666666668
17.333333333333332,17.333333333333332
17.0,17.333333333333332
17.333333333333332,17.333333333333332
16.666666666666668,17.0
17.0,18.0
17.0,19.0
17.333333333333332,18.333333333333332
17.0,18.666666666666668
17.333333333333332,18.333333333333332
18.0,17.666666666666668
18.0,18.0
17.666666666666668,17.666666666666668
17.333333333333332,17.666666666666668
17.666666666666668,18.333333333333332
17.666666666666668,18.0
17.666666666666668,17.333333333333332
17.666666666666668,18.666666666666668
17.666666666666668,17.666666666666668
18.0,18.333333333333332
18.0,18.333333333333332
18.0,17.666666666666668
18.666666666666668,18.666666666666668
18.0,18.333333333333332
18.0,18.666666666666668
17.666666666666668,18.333333333333332
18.0,18.666666666666668
18.333333333333332,19.0
18.0,17.666666666666668
18.333333333333332,19.0
18.333333333333332,18.666666666666668
18.333333333333332,19.0
18.666666666666668,19.0
18.333333333333332,18.333333333333332
19.0,19.333333333333332
18.333333333333332,19.0
19.0,19.0
18.0,19.0
19.0,19.333333333333332
18.666666666666668,19.0
18.333333333333332,19.333333333333332
19.333333333333332,20.0
18.333333333333332,19.333333333333332
18.666666666666668,19.666666666666668
19.666666666666668,19.333333333333332
19.0,19.333333333333332
19.333333333333332,20.0
18.666666666666668,19.666666666666668
19.333333333333332,19.0
19.333333333333332,20.0
19.0,19.666666666666668
19.0,20.0
19.666666666666668,20.0
19.666666666666668,20.0
21.333333333333332,20.0
20.666666666666668,19.666666666666668
22.0,20.333333333333332
21.0,20.666666666666668
20.666666666666668,20.0
21.666666666666668,20.666666666666668
21.333333333333332,19.666666666666668
20.0,21.0
20.0,20.666666666666668
20.333333333333332,20.666666666666668
21.0,20.666666666666668
22.666666666666668,20.333333333333332
20.333333333333332,21.333333333333332
20.333333333333332,20.333333333333332
20.333333333333332,20.666666666666668
20.666666666666668,20.666666666666668
21.0,21.666666666666668
20.0,20.666666666666668
21.0,21.333333333333332
21.333333333333332,20.666666666666668
21.0,21.333333333333332
21.333333333333332,21.333333333333332
20.666666666666668,21.666666666666668
20.666666666666668,21.666666666666668
21.0,21.0
21.0,21.333333333333332
21.0,21.666666666666668
20.666666666666668,21.333333333333332
20.666666666666668,21.666666666666668
21.0,21.333333333333332
21.0,21.333333333333332
23.0,21.666666666666668
21.666666666666668,21.666666666666668
21.333333333333332,21.666666666666668
22.333333333333332,22.0
21.333333333333332,22.0
21.0,21.666666666666668
21.666666666666668,22.333333333333332
21.333333333333332,22.0
21.666666666666668,22.333333333333332
21.0,22.333333333333332
22.0,22.0
21.666666666666668,22.333333333333332
21.666666666666668,22.666666666666668
22.0,21.666666666666668
23.333333333333332,22.666666666666668
22.0,22.666666666666668
22.0,22.0
22.333333333333332,23.0
22.333333333333332,23.0
22.0,22.333333333333332
22.333333333333332,22.333333333333332
22.333333333333332,23.0
22.0,23.333333333333332
22.666666666666668,23.0
22.333333333333332,22.666666666666668
22.666666666666668,22.666666666666668
22.333333333333332,24.0
22.666666666666668,23.333333333333332
22.666666666666668,23.0
22.0,23.333333333333332
23.0,24.0
22.333333333333332,23.0
22.666666666666668,23.666666666666668
22.666666666666668,23.666666666666668
23.0,23.333333333333332
22.666666666666668,26.0
23.333333333333332,23.666666666666668
23.0,26.0
23.0,24.0
23.0,23.666666666666668
23.333333333333332,23.666666666666668
25.333333333333332,25.0
25.0,23.666666666666668
23.333333333333332,24.333333333333332
23.333333333333332,24.0
23.333333333333332,24.0
23.666666666666668,24.666666666666668
24.0,24.0
24.333333333333332,24.333333333333332
26.0,24.0
25.333333333333332,24.666666666666668
25.333333333333332,24.666666666666668
25.333333333333332,24.666666666666668
25.666666666666668,24.333333333333332
24.0,24.666666666666668
24.0,27.333333333333332
25.0,24.333333333333332
25.333333333333332,25.0
26.0,25.0
25.666666666666668,24.666666666666668
25.666666666666668,25.333333333333332
25.0,25.0
25.333333333333332,25.0
25.666666666666668,25.666666666666668
25.666666666666668,25.333333333333332
26.0,25.333333333333332
26.333333333333332,25.333333333333332
25.333333333333332,25.333333333333332
24.666666666666668,25.333333333333332
25.0,25.666666666666668
24.0,24.666666666666668
24.333333333333332,25.666666666666668
25.0,27.333333333333332
25.0,26.333333333333332
25.0,25.333333333333332
25.0,25.333333333333332
25.666666666666668,26.0
26.0,26.0
25.333333333333332,25.333333333333332
25.333333333333332,26.0
25.333333333333332,25.666666666666668
25.666666666666668,25.666666666666668
28.333333333333332,26.333333333333332
25.333333333333332,26.0
25.666666666666668,26.333333333333332
25.333333333333332,26.333333333333332
26.0,25.333333333333332
28.0,26.666666666666668
26.333333333333332,26.0
25.0,26.666666666666668
27.666666666666668,26.666666666666668
27.0,26.333333333333332
27.666666666666668,27.333333333333332
27.0,26.333333333333332
26.666666666666668,26.666666666666668
27.333333333333332,27.0
28.0,28.666666666666668
30.0,28.333333333333332
30.0,26.333333333333332
30.0,27.333333333333332
28.333333333333332,28.333333333333332
29.333333333333332,27.0
29.0,28.0
29.0,27.333333333333332
26.666666666666668,27.333333333333332
26.333333333333332,28.0
26.666666666666668,27.333333333333332
26.333333333333332,29.666666666666668
26.333333333333332,27.666666666666668
27.0,30.333333333333332
26.333333333333332,27.0
28.0,28.0
26.666666666666668,27.666666666666668
26.666666666666668,28.0
27.0,27.333333333333332
26.666666666666668,28.0
26.666666666666668,28.333333333333332
27.0,28.333333333333332
27.333333333333332,27.0
27.0,28.333333333333332
27.666666666666668,27.333333333333332
27.666666666666668,29.0
27.0,28.0
27.333333333333332,28.666666666666668
27.0,28.0
29.333333333333332,28.333333333333332
29.333333333333332,29.0
29.0,28.333333333333332
32.333333333333336,29.333333333333332
37.666666666666664,29.0
32.333333333333336,28.666666666666668
31.0,28.666666666666668
32.333333333333336,29.0
32.666666666666664,31.0
32.666666666666664,29.333333333333332
28.666666666666668,29.0
28.0,28.666666666666668
28.0,29.666666666666668
28.0,29.666666666666668
28.0,29.666666666666668
28.666666666666668,32.333333333333336
28.666666666666668,37.0
29.0,29.333333333333332
28.666666666666668,29.333333333333332
28.333333333333332,30.666666666666668
28.666666666666668,30.666666666666668
29.0,29.666666666666668
28.666666666666668,29.666666666666668
28.666666666666668,29.666666666666668
28.666666666666668,30.333333333333332
29.0,29.666666666666668
29.0,29.666666666666668
31.333333333333332,30.666666666666668
29.333333333333332,30.0
28.666666666666668,29.666666666666668
29.0,30.666666666666668
29.333333333333332,30.0
29.0,35.333333333333336
29.333333333333332,31.0
29.333333333333332,31.0
29.333333333333332,29.333333333333332
29.666666666666668,30.333333333333332
32.0,30.666666666666668
32.333333333333336,30.666666666666668
31.666666666666668,30.666666666666668
31.333333333333332,30.333333333333332
32.666666666666664,32.0
33.0,31.333333333333332
31.0,30.666666666666668
30.333333333333332,30.333333333333332
30.0,31.0
30.0,30.333333333333332
29.666666666666668,31.333333333333332
31.0,30.666666666666668
30.0,30.333333333333332
30.333333333333332,31.0
30.333333333333332,31.333333333333332
30.0,31.0
30.0,31.0
32.333333333333336,31.333333333333332
31.333333333333332,31.0
30.0,31.666666666666668
30.666666666666668,31.666666666666668
30.666666666666668,31.333333333333332
31.333333333333332,31.666666666666668
31.0,31.666666666666668
31.0,32.333333333333336
30.333333333333332,31.333333333333332
31.0,32.333333333333336
32.333333333333336,31.666666666666668
30.333333333333332,32.0
31.333333333333332,32.0
31.333333333333332,32.333333333333336
32.666666666666664,32.0
33.333333333333336,32.333333333333336
33.0,31.666666666666668
33.0,32.666666666666664
32.666666666666664,32.0
33.333333333333336,32.0
34.0,32.333333333333336
33.666666666666664,32.666666666666664
32.0,32.666666666666664
32.0,32.666666666666664
31.666666666666668,32.666666666666664
31.333333333333332,33.0
31.0,33.0
31.333333333333332,33.0
32.0,33.0
31.666666666666668,32.666666666666664
31.666666666666668,33.0
32.0,33.333333333333336
33.666666666666664,33.333333333333336
32.333333333333336,34.666666666666664
31.666666666666668,33.333333333333336
31.666666666666668,32.666666666666664
32.333333333333336,34.0
32.0,33.0
32.0,33.333333333333336
32.0,35.333333333333336
33.0,33.333333333333336
32.333333333333336,33.666666666666664
33.0,34.333333333333336
32.333333333333336,33.333333333333336
35.0,34.0
35.666666666666664,33.666666666666664
36.0,34.0
35.333333333333336,33.333333333333336
39.333333333333336,34.333333333333336
33.666666666666664,34.333333333333336
33.333333333333336,34.0
33.666666666666664,34.0
33.666666666666664,34.333333333333336
35.0,34.666666666666664
33.666666666666664,33.666666666666664
33.0,34.666666666666664
34.333333333333336,34.333333333333336
33.666666666666664,34.666666666666664
33.333333333333336,35.0
34.0,36.333333333333336
33.333333333333336,34.666666666666664
34.0,34.666666666666664
33.666666666666664,34.666666666666664
33.333333333333336,34.333333333333336
34.333333333333336,35.0
33.666666666666664,35.0
35.333333333333336,34.666666666666664
34.333333333333336,35.0
33.666666666666664,34.333333333333336
36.0,35.333333333333336
35.666666666666664,35.0
36.333333333333336,34.666666666666664
36.0,35.333333333333336
36.0,35.666666666666664
36.333333333333336,35.333333333333336
36.666666666666664,35.0
37.666666666666664,37.666666666666664
34.666666666666664,36.333333333333336
34.333333333333336,36.0
35.666666666666664,35.666666666666664
36.333333333333336,35.0
34.666666666666664,36.0
34.666666666666664,36.0
36.333333333333336,36.0
35.666666666666664,36.0
35.0,36.0
34.333333333333336,36.0
35.0,36.0
35.333333333333336,36.333333333333336
34.666666666666664,36.0
35.0,36.333333333333336
34.666666666666664,36.333333333333336
35.333333333333336,36.666666666666664
34.666666666666664,36.0
35.666666666666664,36.333333333333336
36.666666666666664,37.0
36.666666666666664,36.333333333333336
36.0,36.0
36.0,36.333333333333336
37.0,37.0
38.0,37.0
38.666666666666664,36.666666666666664
37.666666666666664,36.666666666666664
37.666666666666664,37.333333333333336
38.666666666666664,37.0
36.666666666666664,36.666666666666664
36.333333333333336,39.333333333333336
36.0,36.666666666666664
35.666666666666664,37.666666666666664
36.0,36.666666666666664
36.666666666666664,37.333333333333336
36.333333333333336,37.333333333333336
36.0,37.333333333333336
36.666666666666664,37.0
36.333333333333336,37.666666666666664
38.666666666666664,37.333333333333336
36.333333333333336,37.666666666666664
36.333333333333336,37.333333333333336
36.333333333333336,37.666666666666664
36.333333333333336,39.0
36.333333333333336,37.666666666666664
37.666666666666664,39.666666666666664
40.0,37.666666666666664
40.0,38.666666666666664
39.666666666666664,39.333333333333336
39.0,38.333333333333336
36.666666666666664,38.0
37.333333333333336,39.0
37.333333333333336,38.0
37.0,38.333333333333336
37.333333333333336,38.333333333333336
37.333333333333336,39.0
38.0,38.0
37.0,39.333333333333336
37.333333333333336,38.666666666666664
37.0,38.333333333333336
37.333333333333336,39.0
38.0,38.333333333333336
38.333333333333336,40.0
38.0,38.666666666666664
37.666666666666664,38.666666666666664
38.333333333333336,39.0
38.0,39.333333333333336
38.333333333333336,39.333333333333336
38.333333333333336,39.666666666666664
38.0,38.666666666666664
38.666666666666664,39.0
38.0,39.666666666666664
39.333333333333336,38.333333333333336
42.333333333333336,39.666666666666664
44.666666666666664,38.666666666666664
45.0,39.333333333333336
42.333333333333336,40.0
42.333333333333336,39.333333333333336
43.666666666666664,39.666666666666664
40.0,39.666666666666664
39.0,40.0
38.666666666666664,39.0
39.0,40.333333333333336
39.0,40.333333333333336
41.0,40.0
38.333333333333336,40.333333333333336
39.333333333333336,41.0
38.333333333333336,40.666666666666664
39.0,39.666666666666664
40.0,40.0
38.333333333333336,40.0
39.666666666666664,40.333333333333336
39.0,40.0
38.666666666666664,40.666666666666664
39.333333333333336,40.333333333333336
39.333333333333336,40.0
40.0,41.0
39.333333333333336,40.333333333333336
43.333333333333336,40.333333333333336
43.0,41.0
42.333333333333336,40.333333333333336
43.666666666666664,41.0
44.333333333333336,40.333333333333336
40.0,41.0
41.0,41.0
39.333333333333336,41.0
40.333333333333336,41.0
39.333333333333336,40.666666666666664
40.333333333333336,41.0
40.0,41.333333333333336
39.666666666666664,41.0
39.666666666666664,41.333333333333336
40.333333333333336,41.666666666666664
40.333333333333336,44.333333333333336
40.333333333333336,45.0
43.0,41.666666666666664
40.333333333333336,41.666666666666664
40.333333333333336,42.0
41.666666666666664,43.333333333333336
41.0,41.333333333333336
44.0,42.666666666666664
45.0,42.0
44.0,41.333333333333336
44.666666666666664,41.666666666666664
45.333333333333336,42.333333333333336
41.333333333333336,42.0
41.0,42.333333333333336
41.666666666666664,42.0
40.666666666666664,41.333333333333336
41.333333333333336,43.0
41.0,42.0
41.666666666666664,42.333333333333336
40.333333333333336,43.333333333333336
41.333333333333336,42.333333333333336
41.333333333333336,43.0
42.666666666666664,42.0
41.0,43.666666666666664
41.0,42.666666666666664
41.333333333333336,43.333333333333336
41.333333333333336,43.0
42.0,43.0
45.666666666666664,43.0
50.333333333333336,44.333333333333336
51.333333333333336,42.666666666666664
51.0,43.666666666666664
51.666666666666664,49.0
53.0,43.666666666666664
48.333333333333336,43.0
43.666666666666664,43.666666666666664
42.333333333333336,44.0
42.0,42.666666666666664
43.0,43.666666666666664
42.666666666666664,44.0
43.0,43.0
43.0,43.666666666666664
44.333333333333336,44.0
43.666666666666664,43.666666666666664
42.333333333333336,43.666666666666664
42.333333333333336,43.666666666666664
42.333333333333336,44.0
42.666666666666664,44.333333333333336
46.666666666666664,44.0
47.0,44.666666666666664
50.333333333333336,43.666666666666664
50.0,44.333333333333336
46.666666666666664,44.0
48.0,44.333333333333336
44.666666666666664,44.666666666666664
43.333333333333336,44.0
43.666666666666664,45.0
43.333333333333336,44.666666666666664
46.666666666666664,44.333333333333336
43.333333333333336,44.0
43.0,44.666666666666664
43.666666666666664,48.666666666666664
47.666666666666664,50.666666666666664
44.0,44.333333333333336
43.666666666666664,46.0
43.333333333333336,45.0
43.333333333333336,45.333333333333336
43.333333333333336,45.0
50.666666666666664,45.0
51.333333333333336,45.666666666666664
59.0,44.666666666666664
48.0,45.0
48.666666666666664,45.0
47.0,45.666666666666664
45.333333333333336,45.333333333333336
44.333333333333336,47.0
44.666666666666664,45.666666666666664
44.333333333333336,45.333333333333336
44.333333333333336,45.333333333333336
43.666666666666664,45.666666666666664
43.666666666666664,46.0
44.333333333333336,45.333333333333336
44.0,46.0
44.333333333333336,45.666666666666664
44.666666666666664,46.333333333333336
44.333333333333336,46.666666666666664
44.0,49.0
45.0,46.0
46.333333333333336,46.333333333333336
47.333333333333336,46.0
51.0,46.0
55.333333333333336,49.0
54.666666666666664,47.666666666666664
54.666666666666664,48.0
56.333333333333336,47.333333333333336
52.0,47.0
51.0,47.333333333333336
45.666666666666664,46.333333333333336
46.0,47.333333333333336
48.0,46.666666666666664
46.666666666666664,61.0
46.333333333333336,51.333333333333336
45.666666666666664,47.0
45.666666666666664,46.666666666666664
45.333333333333336,47.666666666666664
46.0,47.0
46.666666666666664,46.333333333333336
55.0,48.666666666666664
50.0,47.333333333333336
50.0,47.0
51.0,47.333333333333336
46.333333333333336,47.666666666666664
46.333333333333336,47.0
46.333333333333336,47.333333333333336
46.0,47.666666666666664
46.666666666666664,48.666666666666664
46.333333333333336,49.333333333333336
46.0,47.333333333333336
46.666666666666664,48.0
46.333333333333336,48.333333333333336
46.333333333333336,48.333333333333336
46.333333333333336,47.333333333333336
46.333333333333336,48.0
47.333333333333336,48.333333333333336
46.333333333333336,48.0
47.333333333333336,49.333333333333336
60.0,62.0
51.333333333333336,50.666666666666664
51.333333333333336,48.666666666666664
54.0,48.666666666666664
47.0,49.333333333333336
47.333333333333336,48.333333333333336
47.333333333333336,48.666666666666664
47.666666666666664,48.333333333333336
46.666666666666664,48.666666666666664
47.333333333333336,48.0
47.666666666666664,49.0
47.0,49.0
47.333333333333336,48.0
47.333333333333336,49.0
47.333333333333336,49.0
47.333333333333336,48.666666666666664
47.333333333333336,49.333333333333336
47.666666666666664,49.0
47.333333333333336,49.333333333333336
47.666666666666664,48.333333333333336
48.0,49.333333333333336
48.0,50.0
47.666666666666664,49.0
48.333333333333336,49.666666666666664
48.333333333333336,49.333333333333336
48.333333333333336,49.333333333333336
48.0,49.333333333333336
48.666666666666664,49.333333333333336
48.0,50.333333333333336
48.666666666666664,49.666666666666664
49.0,50.666666666666664
48.333333333333336,49.333333333333336
48.666666666666664,50.333333333333336
49.0,49.666666666666664
48.333333333333336,50.333333333333336
48.333333333333336,50.333333333333336
48.666666666666664,49.666666666666664
48.333333333333336,50.0
48.666666666666664,50.0
48.666666666666664,50.333333333333336
49.0,50.0
48.666666666666664,50.666666666666664
48.666666666666664,52.333333333333336
49.0,50.0
49.0,50.666666666666664
49.333333333333336,50.666666666666664
49.333333333333336,51.0
49.333333333333336,50.333333333333336
49.0,51.0
49.0,51.0
49.666666666666664,51.0
49.0,50.666666666666664
51.666666666666664,51.0
49.333333333333336,51.666666666666664
49.333333333333336,51.0
51.0,53.666666666666664
49.333333333333336,51.0
50.0,51.0
49.333333333333336,51.333333333333336
49.666666666666664,51.333333333333336
49.666666666666664,51.333333333333336
50.333333333333336,51.333333333333336
50.0,51.333333333333336
50.333333333333336,51.333333333333336
50.333333333333336,51.0
51.0,52.333333333333336
50.0,50.666666666666664
50.666666666666664,51.666666666666664
50.333333333333336,52.0
50.333333333333336,53.333333333333336
50.333333333333336,51.666666666666664
50.333333333333336,51.666666666666664
50.666666666666664,52.333333333333336
51.333333333333336,52.666666666666664
51.0,52.0
50.666666666666664,52.0
51.0,54.333333333333336
50.666666666666664,52.0
51.0,52.0
51.0,53.0
51.333333333333336,52.0
51.333333333333336,55.666666666666664
53.0,52.0
51.666666666666664,56.333333333333336
51.666666666666664,53.0
51.333333333333336,53.0
51.666666666666664,52.666666666666664
51.333333333333336,52.333333333333336
51.333333333333336,53.0
51.0,53.333333333333336
52.0,52.666666666666664
51.0,52.666666666666664
50.666666666666664,53.333333333333336
51.666666666666664,53.333333333333336
51.0,53.333333333333336
52.0,53.0
52.0,53.0
51.333333333333336,54.0
51.666666666666664,53.0
52.333333333333336,53.333333333333336
52.0,53.333333333333336
52.333333333333336,53.0
52.0,53.666666666666664
52.333333333333336,54.333333333333336
51.666666666666664,53.333333333333336
52.0,53.333333333333336
53.333333333333336,54.0
52.0,53.666666666666664
52.333333333333336,54.0
52.0,53.666666666666664
51.666666666666664,54.0
56.0,54.666666666666664
55.333333333333336,53.666666666666664
55.333333333333336,54.333333333333336
54.666666666666664,54.333333333333336
55.666666666666664,53.666666666666664
55.0,54.666666666666664
53.0,54.666666666666664
53.333333333333336,54.0
55.333333333333336,54.666666666666664
53.333333333333336,54.333333333333336
53.333333333333336,56.666666666666664
53.666666666666664,56.333333333333336
53.0,58.0
53.333333333333336,55.666666666666664
52.666666666666664,55.0
53.0,55.333333333333336
53.333333333333336,55.0
52.666666666666664,55.0
53.666666666666664,55.333333333333336
56.0,55.333333333333336
56.333333333333336,57.666666666666664
57.0,55.666666666666664
56.333333333333336,55.0
59.666666666666664,56.0
61.333333333333336,55.333333333333336
57.0,55.666666666666664
57.0,55.333333333333336
57.0,55.333333333333336
54.333333333333336,55.333333333333336
54.0,55.666666666666664
53.666666666666664,56.0
56.666666666666664,55.666666666666664
54.333333333333336,55.666666666666664
54.333333333333336,55.666666666666664
54.333333333333336,55.666666666666664
53.666666666666664,57.666666666666664
54.0,58.666666666666664
54.0,56.333333333333336
61.333333333333336,56.0
62.333333333333336,56.666666666666664
62.0,56.333333333333336
65.66666666666667,55.666666666666664
67.66666666666667,57.0
61.0,56.0
55.0,56.666666666666664
54.333333333333336,57.0
55.333333333333336,57.0
54.666666666666664,56.666666666666664
55.0,56.666666666666664
54.666666666666664,56.666666666666664
55.333333333333336,56.666666666666664
55.0,56.666666666666664
55.666666666666664,57.333333333333336
55.333333333333336,57.0
55.0,59.333333333333336
55.0,56.666666666666664
58.333333333333336,57.0
56.666666666666664,58.0
60.666666666666664,57.0
59.333333333333336,57.333333333333336
57.0,57.0
55.666666666666664,57.333333333333336
56.0,57.0
55.333333333333336,57.333333333333336
55.666666666666664,57.333333333333336
56.0,58.0
58.666666666666664,57.333333333333336
55.666666666666664,59.666666666666664
56.0,57.333333333333336
60.333333333333336,59.0
60.666666666666664,57.666666666666664
61.666666666666664,59.666666666666664
61.333333333333336,58.333333333333336
56.0,58.333333333333336
60.0,57.666666666666664
60.333333333333336,58.666666666666664
62.0,59.0
60.666666666666664,57.666666666666664
56.333333333333336,58.333333333333336
56.333333333333336,60.0
57.0,57.666666666666664
61.0,58.333333333333336
58.333333333333336,59.0
56.666666666666664,58.666666666666664
56.333333333333336,58.0
57.0,59.0
56.666666666666664,59.333333333333336
56.666666666666664,58.333333333333336
57.333333333333336,59.333333333333336
57.666666666666664,63.666666666666664
57.333333333333336,59.0
57.333333333333336,59.0
57.333333333333336,60.666666666666664
57.333333333333336,59.666666666666664
57.666666666666664,61.333333333333336
57.333333333333336,59.0
57.666666666666664,59.0
57.333333333333336,59.333333333333336
