Chrome,Firefox,Safari
3.6666666666666665,3.0,3.6666666666666665
3.3333333333333335,3.3333333333333335,3.6666666666666665
3.3333333333333335,3.3333333333333335,3.6666666666666665
3.3333333333333335,3.6666666666666665,4.0
3.6666666666666665,3.6666666666666665,3.3333333333333335
3.3333333333333335,3.3333333333333335,4.0
3.6666666666666665,3.0,3.6666666666666665
3.6666666666666665,3.3333333333333335,3.3333333333333335
4.333333333333333,4.333333333333333,4.333333333333333
3.6666666666666665,3.6666666666666665,4.0
3.6666666666666665,3.6666666666666665,3.6666666666666665
4.0,4.0,3.6666666666666665
4.0,3.6666666666666665,4.333333333333333
4.0,3.6666666666666665,4.666666666666667
4.0,4.333333333333333,4.333333333333333
4.0,3.6666666666666665,4.0
4.0,4.333333333333333,4.666666666666667
4.333333333333333,4.333333333333333,4.333333333333333
4.0,4.0,4.666666666666667
4.666666666666667,4.0,4.666666666666667
4.666666666666667,4.333333333333333,4.666666666666667
4.0,4.666666666666667,4.666666666666667
4.0,4.666666666666667,5.0
4.333333333333333,3.6666666666666665,4.666666666666667
4.333333333333333,5.0,5.666666666666667
4.333333333333333,4.333333333333333,4.666666666666667
4.333333333333333,4.333333333333333,5.0
4.666666666666667,4.666666666666667,4.666666666666667
5.0,4.666666666666667,5.333333333333333
4.333333333333333,4.333333333333333,5.0
4.666666666666667,5.0,5.0
4.666666666666667,4.333333333333333,5.333333333333333
4.666666666666667,4.666666666666667,5.333333333333333
5.0,4.666666666666667,5.333333333333333
5.0,4.666666666666667,5.333333333333333
5.333333333333333,5.0,5.333333333333333
5.333333333333333,4.666666666666667,5.333333333333333
5.333333333333333,4.666666666666667,5.333333333333333
4.666666666666667,5.0,5.333333333333333
5.666666666666667,4.666666666666667,5.333333333333333
5.0,5.666666666666667,5.666666666666667
5.0,4.666666666666667,6.0
5.333333333333333,4.666666666666667,5.666666666666667
5.666666666666667,5.333333333333333,6.333333333333333
5.333333333333333,6.0,5.0
5.666666666666667,5.333333333333333,5.666666666666667
5.333333333333333,4.333333333333333,6.0
5.666666666666667,5.666666666666667,5.333333333333333
5.333333333333333,6.0,5.666666666666667
6.0,5.0,6.0
6.0,5.333333333333333,5.333333333333333
5.666666666666667,5.666666666666667,6.0
5.666666666666667,6.0,5.666666666666667
5.666666666666667,5.333333333333333,6.0
6.0,5.666666666666667,6.0
6.0,6.0,5.666666666666667
5.666666666666667,5.333333333333333,6.0
6.333333333333333,6.0,6.666666666666667
6.0,5.666666666666667,6.0
6.0,5.666666666666667,6.0
5.666666666666667,6.333333333333333,6.333333333333333
6.0,5.333333333333333,6.0
6.0,7.0,6.666666666666667
6.666666666666667,6.333333333333333,6.333333333333333
6.333333333333333,6.0,6.666666666666667
7.0,6.0,6.0
6.333333333333333,6.333333333333333,7.0
6.666666666666667,6.666666666666667,6.666666666666667
6.333333333333333,6.0,7.0
6.0,7.0,7.333333333333333
7.0,6.333333333333333,7.0
6.0,7.333333333333333,6.0
7.0,6.333333333333333,8.0
7.0,6.666666666666667,7.333333333333333
6.333333333333333,6.333333333333333,7.0
6.666666666666667,7.666666666666667,7.0
7.0,6.666666666666667,7.0
7.0,6.666666666666667,7.666666666666667
6.333333333333333,6.666666666666667,7.333333333333333
7.333333333333333,6.666666666666667,7.333333333333333
6.666666666666667,6.666666666666667,7.333333333333333
7.666666666666667,6.333333333333333,7.666666666666667
6.666666666666667,7.333333333333333,7.0
7.0,6.333333333333333,7.666666666666667
8.666666666666666,7.0,7.333333333333333
11.0,6.666666666666667,7.333333333333333
9.0,6.666666666666667,8.0
8.333333333333334,7.0,7.333333333333333
7.666666666666667,6.666666666666667,7.666666666666667
7.333333333333333,7.0,7.333333333333333
8.666666666666666,6.666666666666667,7.666666666666667
8.0,7.333333333333333,7.666666666666667
8.333333333333334,7.333333333333333,8.0
7.333333333333333,7.0,8.0
7.666666666666667,7.333333333333333,8.0
7.666666666666667,7.333333333333333,8.333333333333334
7.333333333333333,7.666666666666667,8.0
7.333333333333333,6.666666666666667,7.666666666666667
7.0,7.0,8.333333333333334
8.0,7.0,8.666666666666666
7.0,7.666666666666667,8.333333333333334
7.333333333333333,7.0,8.333333333333334
8.0,7.333333333333333,8.666666666666666
7.333333333333333,7.0,9.0
7.0,7.666666666666667,9.0
8.0,7.666666666666667,8.666666666666666
7.0,7.666666666666667,8.333333333333334
8.333333333333334,8.0,8.666666666666666
7.333333333333333,7.666666666666667,8.666666666666666
8.0,8.0,8.333333333333334
7.333333333333333,7.666666666666667,8.666666666666666
8.0,8.0,8.333333333333334
8.0,7.666666666666667,9.0
8.333333333333334,7.666666666666667,8.0
8.333333333333334,7.333333333333333,8.666666666666666
8.0,8.333333333333334,8.666666666666666
7.333333333333333,8.0,9.0
8.333333333333334,7.666666666666667,8.666666666666666
8.666666666666666,8.0,8.666666666666666
8.333333333333334,7.666666666666667,9.0
8.333333333333334,8.666666666666666,9.333333333333334
8.666666666666666,8.333333333333334,9.0
8.333333333333334,8.0,9.333333333333334
8.333333333333334,8.666666666666666,9.0
9.0,9.333333333333334,9.0
8.333333333333334,9.0,9.0
9.0,8.666666666666666,9.0
8.333333333333334,8.666666666666666,9.666666666666666
9.0,8.333333333333334,9.666666666666666
8.666666666666666,8.666666666666666,9.333333333333334
8.333333333333334,8.666666666666666,9.0
9.0,9.0,10.0
9.0,8.0,9.666666666666666
8.666666666666666,9.333333333333334,9.333333333333334
9.666666666666666,8.666666666666666,9.666666666666666
10.0,8.666666666666666,10.666666666666666
9.333333333333334,9.666666666666666,9.666666666666666
9.0,7.666666666666667,9.333333333333334
9.333333333333334,9.666666666666666,10.0
9.666666666666666,8.333333333333334,9.0
9.0,9.333333333333334,10.333333333333334
9.666666666666666,9.0,9.333333333333334
9.333333333333334,9.0,10.0
9.666666666666666,9.0,10.0
10.333333333333334,8.666666666666666,10.333333333333334
10.333333333333334,9.333333333333334,10.333333333333334
10.666666666666666,9.0,10.333333333333334
11.666666666666666,8.666666666666666,10.333333333333334
11.0,9.666666666666666,10.0
10.666666666666666,8.333333333333334,10.333333333333334
10.666666666666666,9.333333333333334,10.666666666666666
11.0,9.666666666666666,10.666666666666666
11.0,9.666666666666666,10.666666666666666
9.666666666666666,9.333333333333334,10.0
10.333333333333334,10.0,10.0
10.333333333333334,10.0,11.0
10.0,10.666666666666666,10.666666666666666
10.333333333333334,9.666666666666666,11.666666666666666
10.333333333333334,9.333333333333334,10.666666666666666
9.666666666666666,10.0,11.666666666666666
10.333333333333334,9.666666666666666,10.0
10.0,9.666666666666666,11.0
10.333333333333334,10.0,10.666666666666666
10.666666666666666,10.0,11.333333333333334
10.0,9.666666666666666,10.666666666666666
10.333333333333334,10.0,10.666666666666666
11.0,10.0,10.333333333333334
10.333333333333334,10.0,11.333333333333334
11.333333333333334,9.666666666666666,10.666666666666666
10.333333333333334,10.666666666666666,11.333333333333334
10.666666666666666,10.666666666666666,11.333333333333334
10.333333333333334,10.666666666666666,11.0
10.666666666666666,11.0,11.666666666666666
11.0,10.0,11.0
10.666666666666666,11.0,11.0
10.333333333333334,10.666666666666666,11.0
11.0,11.0,12.0
11.0,10.0,11.333333333333334
10.666666666666666,11.0,11.333333333333334
11.0,10.333333333333334,11.333333333333334
11.0,11.333333333333334,12.333333333333334
11.0,10.666666666666666,12.0
11.333333333333334,11.0,11.666666666666666
11.666666666666666,10.0,12.333333333333334
12.0,11.333333333333334,11.0
11.0,10.333333333333334,12.0
11.333333333333334,11.0,12.0
10.666666666666666,10.666666666666666,11.333333333333334
11.333333333333334,10.666666666666666,11.666666666666666
12.0,10.666666666666666,11.666666666666666
11.666666666666666,11.0,12.0
11.333333333333334,10.333333333333334,12.0
11.666666666666666,11.666666666666666,12.0
14.0,10.666666666666666,12.666666666666666
16.666666666666668,11.333333333333334,12.0
12.333333333333334,11.0,12.0
12.333333333333334,11.0,12.0
14.666666666666666,10.666666666666666,13.0
13.333333333333334,11.666666666666666,12.666666666666666
12.666666666666666,11.666666666666666,13.0
12.0,11.333333333333334,12.666666666666666
11.666666666666666,11.0,13.0
12.0,12.0,13.0
12.666666666666666,11.0,12.666666666666666
11.333333333333334,11.0,12.666666666666666
11.666666666666666,11.666666666666666,13.0
12.333333333333334,12.0,12.333333333333334
12.333333333333334,12.0,13.333333333333334
12.333333333333334,12.0,12.0
12.0,12.666666666666666,13.0
12.333333333333334,11.333333333333334,13.333333333333334
12.0,12.333333333333334,12.333333333333334
12.0,12.0,13.333333333333334
12.0,11.666666666666666,12.666666666666666
12.666666666666666,11.666666666666666,13.333333333333334
13.0,12.333333333333334,13.0
12.0,13.333333333333334,13.0
12.666666666666666,12.333333333333334,13.0
12.333333333333334,12.0,13.666666666666666
12.666666666666666,12.333333333333334,13.666666666666666
12.666666666666666,11.333333333333334,14.0
12.333333333333334,12.666666666666666,13.333333333333334
12.666666666666666,12.0,13.0
13.0,12.0,14.0
13.0,12.333333333333334,13.0
12.666666666666666,12.0,14.333333333333334
13.666666666666666,12.0,13.0
13.333333333333334,12.666666666666666,13.666666666666666
13.333333333333334,12.0,13.333333333333334
13.0,12.666666666666666,13.666666666666666
13.333333333333334,12.666666666666666,14.0
13.666666666666666,12.0,13.666666666666666
13.333333333333334,12.666666666666666,13.666666666666666
14.333333333333334,11.666666666666666,13.666666666666666
14.333333333333334,13.666666666666666,14.0
14.0,13.666666666666666,14.333333333333334
14.0,12.666666666666666,13.666666666666666
13.666666666666666,12.333333333333334,14.333333333333334
13.666666666666666,12.333333333333334,14.333333333333334
13.666666666666666,13.666666666666666,13.666666666666666
13.666666666666666,13.333333333333334,15.333333333333334
13.666666666666666,13.333333333333334,14.666666666666666
14.0,13.333333333333334,14.333333333333334
13.333333333333334,13.0,14.0
14.333333333333334,14.0,14.0
13.333333333333334,13.0,14.0
14.0,13.0,14.333333333333334
14.0,13.0,14.333333333333334
14.0,13.333333333333334,14.333333333333334
14.666666666666666,13.333333333333334,14.666666666666666
13.666666666666666,14.0,14.333333333333334
13.666666666666666,15.0,14.666666666666666
14.0,13.0,14.333333333333334
14.333333333333334,13.666666666666666,14.333333333333334
14.0,13.333333333333334,14.666666666666666
14.0,13.666666666666666,15.333333333333334
15.0,13.333333333333334,14.666666666666666
14.0,13.666666666666666,15.0
14.333333333333334,14.0,15.333333333333334
14.666666666666666,13.666666666666666,15.666666666666666
14.666666666666666,13.666666666666666,15.0
14.666666666666666,13.666666666666666,14.666666666666666
14.333333333333334,13.666666666666666,14.666666666666666
14.333333333333334,14.333333333333334,15.0
14.333333333333334,13.0,15.333333333333334
15.0,13.666666666666666,15.0
14.666666666666666,15.0,15.333333333333334
15.333333333333334,14.333333333333334,15.333333333333334
14.666666666666666,13.333333333333334,15.333333333333334
15.0,14.333333333333334,15.333333333333334
14.666666666666666,14.333333333333334,15.333333333333334
15.666666666666666,14.666666666666666,16.333333333333332
15.333333333333334,15.0,16.0
16.0,15.0,15.333333333333334
15.333333333333334,14.333333333333334,16.0
15.0,14.666666666666666,15.666666666666666
15.333333333333334,15.0,15.666666666666666
15.666666666666666,14.666666666666666,15.666666666666666
15.333333333333334,14.333333333333334,16.0
15.666666666666666,15.333333333333334,16.333333333333332
16.0,14.0,15.666666666666666
16.0,15.0,16.0
16.333333333333332,14.666666666666666,15.333333333333334
16.0,14.333333333333334,15.666666666666666
16.0,14.666666666666666,16.333333333333332
16.333333333333332,15.333333333333334,15.666666666666666
15.666666666666666,14.333333333333334,16.0
15.666666666666666,14.333333333333334,16.333333333333332
15.333333333333334,15.333333333333334,16.333333333333332
15.333333333333334,15.0,16.333333333333332
15.666666666666666,14.666666666666666,16.333333333333332
15.333333333333334,14.666666666666666,16.333333333333332
15.666666666666666,14.666666666666666,16.666666666666668
15.666666666666666,14.666666666666666,16.0
15.333333333333334,15.0,16.333333333333332
15.666666666666666,15.333333333333334,16.333333333333332
15.666666666666666,15.333333333333334,16.666666666666668
16.333333333333332,15.333333333333334,16.0
16.0,16.666666666666668,17.0
16.0,15.333333333333334,16.666666666666668
16.333333333333332,15.666666666666666,16.333333333333332
16.333333333333332,15.333333333333334,16.333333333333332
16.333333333333332,16.0,17.0
15.666666666666666,15.333333333333334,17.0
16.0,15.666666666666666,17.666666666666668
16.333333333333332,16.0,16.666666666666668
16.666666666666668,15.0,17.333333333333332
17.0,16.0,17.333333333333332
17.0,15.666666666666666,16.666666666666668
16.666666666666668,16.666666666666668,17.0
16.666666666666668,16.333333333333332,17.0
17.0,15.333333333333334,17.333333333333332
17.0,16.0,17.0
17.0,15.333333333333334,17.666666666666668
17.333333333333332,16.0,17.0
19.0,15.666666666666666,17.666666666666668
20.666666666666668,15.666666666666666,17.0
19.0,16.0,17.666666666666668
19.0,16.0,18.333333333333332
19.333333333333332,15.666666666666666,17.333333333333332
17.0,16.0,19.0
17.0,15.666666666666666,18.333333333333332
17.0,16.333333333333332,17.333333333333332
17.0,16.333333333333332,17.666666666666668
17.666666666666668,17.666666666666668,17.666666666666668
17.0,17.333333333333332,17.666666666666668
17.666666666666668,16.666666666666668,17.333333333333332
17.333333333333332,16.666666666666668,18.0
17.333333333333332,17.0,17.666666666666668
17.666666666666668,17.0,18.0
17.666666666666668,16.333333333333332,18.0
17.333333333333332,16.333333333333332,18.0
18.333333333333332,16.333333333333332,18.666666666666668
17.333333333333332,16.666666666666668,18.0
17.0,16.666666666666668,18.666666666666668
17.666666666666668,16.333333333333332,19.333333333333332
17.666666666666668,17.333333333333332,19.0
17.0,17.666666666666668,18.0
18.333333333333332,16.333333333333332,18.333333333333332
17.333333333333332,16.666666666666668,18.666666666666668
17.666666666666668,17.333333333333332,17.666666666666668
18.333333333333332,17.0,18.333333333333332
18.333333333333332,17.0,18.666666666666668
18.333333333333332,17.0,18.0
17.333333333333332,16.333333333333332,18.333333333333332
18.0,16.666666666666668,19.0
19.333333333333332,17.333333333333332,19.666666666666668
21.0,17.0,18.333333333333332
19.0,17.666666666666668,18.666666666666668
20.0,18.333333333333332,19.666666666666668
20.0,17.666666666666668,18.666666666666668
19.0,18.333333333333332,18.666666666666668
18.333333333333332,18.0,18.666666666666668
19.0,17.666666666666668,19.333333333333332
18.0,17.0,19.666666666666668
18.333333333333332,17.333333333333332,18.333333333333332
18.666666666666668,17.666666666666668,19.0
18.666666666666668,17.666666666666668,19.333333333333332
18.666666666666668,17.0,19.666666666666668
18.333333333333332,17.333333333333332,20.0
18.666666666666668,17.666666666666668,20.0
18.666666666666668,17.666666666666668,19.333333333333332
18.333333333333332,18.666666666666668,19.0
18.666666666666668,18.0,20.0
18.666666666666668,17.666666666666668,19.666666666666668
18.666666666666668,18.0,19.333333333333332
18.333333333333332,17.666666666666668,19.0
19.333333333333332,18.0,20.333333333333332
19.666666666666668,18.0,19.666666666666668
19.333333333333332,18.0,20.0
18.333333333333332,19.333333333333332,20.333333333333332
19.333333333333332,18.333333333333332,20.0
20.0,18.0,19.666666666666668
19.666666666666668,19.666666666666668,20.0
20.333333333333332,19.0,20.666666666666668
21.0,19.0,20.0
20.0,19.0,19.333333333333332
19.666666666666668,17.666666666666668,19.333333333333332
19.333333333333332,18.333333333333332,19.333333333333332
19.666666666666668,18.666666666666668,20.0
19.666666666666668,18.666666666666668,20.0
19.333333333333332,17.666666666666668,19.666666666666668
19.666666666666668,19.0,20.0
19.0,18.0,20.0
20.333333333333332,18.666666666666668,21.0
19.666666666666668,19.333333333333332,20.666666666666668
20.333333333333332,18.666666666666668,21.0
19.666666666666668,19.0,20.333333333333332
19.666666666666668,18.333333333333332,20.333333333333332
20.0,18.666666666666668,20.0
19.333333333333332,19.0,20.333333333333332
20.333333333333332,19.0,21.0
20.0,19.333333333333332,20.333333333333332
19.666666666666668,19.666666666666668,21.333333333333332
20.0,18.666666666666668,20.0
19.666666666666668,20.333333333333332,21.0
20.333333333333332,19.0,21.666666666666668
19.333333333333332,20.333333333333332,21.333333333333332
20.666666666666668,19.0,20.666666666666668
23.0,19.666666666666668,21.666666666666668
20.333333333333332,19.0,21.333333333333332
22.333333333333332,19.0,21.333333333333332
21.0,20.0,20.666666666666668
20.666666666666668,18.333333333333332,21.0
20.333333333333332,19.333333333333332,21.0
19.666666666666668,19.0,21.0
20.333333333333332,20.0,21.0
20.666666666666668,19.666666666666668,21.666666666666668
20.333333333333332,21.333333333333332,21.666666666666668
20.333333333333332,19.333333333333332,21.333333333333332
20.333333333333332,19.666666666666668,22.0
21.0,19.666666666666668,22.0
21.0,20.0,21.666666666666668
20.333333333333332,20.0,21.0
20.666666666666668,20.666666666666668,21.333333333333332
20.333333333333332,20.666666666666668,22.0
21.333333333333332,21.0,21.0
21.333333333333332,20.0,21.333333333333332
20.666666666666668,20.0,22.333333333333332
21.333333333333332,21.0,22.0
21.333333333333332,20.333333333333332,22.0
21.666666666666668,20.333333333333332,22.333333333333332
21.0,19.666666666666668,21.666666666666668
21.333333333333332,20.666666666666668,23.0
22.333333333333332,20.333333333333332,21.666666666666668
21.666666666666668,19.666666666666668,22.0
22.333333333333332,20.333333333333332,21.666666666666668
21.333333333333332,20.333333333333332,22.666666666666668
22.0,20.333333333333332,22.0
22.666666666666668,20.666666666666668,22.0
22.333333333333332,21.0,22.666666666666668
22.0,20.666666666666668,23.0
21.666666666666668,21.0,23.0
21.666666666666668,21.0,21.666666666666668
21.666666666666668,21.666666666666668,22.666666666666668
22.0,21.333333333333332,22.666666666666668
21.0,21.0,23.0
21.666666666666668,20.0,22.333333333333332
21.666666666666668,21.0,22.0
21.666666666666668,21.0,23.0
21.666666666666668,21.333333333333332,22.333333333333332
22.0,21.0,23.0
22.333333333333332,20.333333333333332,22.666666666666668
22.0,21.666666666666668,23.333333333333332
22.0,21.666666666666668,23.0
21.666666666666668,21.0,22.666666666666668
21.333333333333332,21.0,24.0
22.333333333333332,21.0,23.333333333333332
22.0,21.666666666666668,23.0
22.333333333333332,20.333333333333332,23.0
23.0,21.0,22.666666666666668
22.333333333333332,22.0,23.666666666666668
25.666666666666668,22.666666666666668,23.333333333333332
23.666666666666668,23.0,23.666666666666668
25.666666666666668,23.0,24.333333333333332
22.333333333333332,22.0,22.333333333333332
22.666666666666668,22.333333333333332,23.666666666666668
22.333333333333332,21.666666666666668,24.333333333333332
22.0,22.0,24.333333333333332
22.0,22.0,23.333333333333332
23.333333333333332,21.666666666666668,23.333333333333332
22.666666666666668,22.0,23.666666666666668
23.333333333333332,22.333333333333332,24.0
23.0,21.333333333333332,25.0
23.0,22.333333333333332,24.333333333333332
22.666666666666668,21.666666666666668,24.333333333333332
23.333333333333332,21.0,23.666666666666668
22.333333333333332,22.666666666666668,24.333333333333332
22.666666666666668,22.0,24.333333333333332
23.333333333333332,21.0,23.666666666666668
23.666666666666668,23.333333333333332,23.666666666666668
22.666666666666668,23.666666666666668,25.666666666666668
23.0,23.666666666666668,24.0
23.666666666666668,22.333333333333332,24.666666666666668
24.333333333333332,22.333333333333332,24.0
24.666666666666668,22.333333333333332,23.666666666666668
25.333333333333332,22.0,23.666666666666668
24.333333333333332,23.0,24.666666666666668
24.0,22.0,23.666666666666668
23.666666666666668,22.0,24.666666666666668
23.333333333333332,23.333333333333332,24.333333333333332
23.666666666666668,23.0,24.0
23.666666666666668,22.666666666666668,24.0
23.333333333333332,22.0,24.333333333333332
22.666666666666668,23.0,24.0
23.666666666666668,22.0,24.333333333333332
23.666666666666668,22.666666666666668,24.666666666666668
23.333333333333332,22.666666666666668,24.333333333333332
23.333333333333332,23.333333333333332,25.666666666666668
24.0,26.0,24.333333333333332
23.666666666666668,23.0,25.333333333333332
24.333333333333332,22.333333333333332,25.0
24.333333333333332,23.0,24.333333333333332
24.333333333333332,24.0,24.666666666666668
23.333333333333332,24.0,25.333333333333332
25.0,23.333333333333332,24.666666666666668
24.666666666666668,22.666666666666668,25.666666666666668
24.666666666666668,24.0,25.333333333333332
24.333333333333332,24.0,25.666666666666668
24.333333333333332,23.333333333333332,25.666666666666668
24.0,23.333333333333332,25.0
24.0,22.666666666666668,25.0
23.666666666666668,23.0,25.666666666666668
23.333333333333332,23.333333333333332,25.666666666666668
23.333333333333332,23.333333333333332,25.666666666666668
24.333333333333332,23.0,26.0
24.0,24.666666666666668,26.0
23.666666666666668,25.666666666666668,25.666666666666668
25.0,23.666666666666668,25.333333333333332
24.0,23.666666666666668,25.666666666666668
24.333333333333332,23.333333333333332,25.666666666666668
25.0,23.666666666666668,25.666666666666668
24.0,23.333333333333332,26.0
25.333333333333332,23.0,26.333333333333332
25.666666666666668,23.666666666666668,26.666666666666668
26.666666666666668,24.0,26.0
27.333333333333332,24.666666666666668,25.666666666666668
26.333333333333332,24.0,26.333333333333332
28.333333333333332,23.666666666666668,25.333333333333332
26.333333333333332,23.333333333333332,25.666666666666668
25.333333333333332,24.333333333333332,26.0
24.666666666666668,24.0,26.666666666666668
24.666666666666668,25.0,25.333333333333332
25.0,25.666666666666668,26.666666666666668
25.0,26.0,27.0
24.666666666666668,24.666666666666668,26.333333333333332
24.666666666666668,24.0,25.0
25.0,24.333333333333332,26.333333333333332
25.0,24.666666666666668,26.333333333333332
25.333333333333332,24.333333333333332,26.666666666666668
25.333333333333332,24.333333333333332,25.666666666666668
25.666666666666668,24.0,26.333333333333332
25.666666666666668,24.333333333333332,27.0
25.666666666666668,24.666666666666668,26.666666666666668
26.0,25.0,26.333333333333332
25.666666666666668,24.666666666666668,26.333333333333332
27.0,24.333333333333332,26.333333333333332
27.0,25.0,27.0
27.0,25.0,27.666666666666668
27.333333333333332,25.666666666666668,26.666666666666668
25.666666666666668,25.333333333333332,26.666666666666668
25.666666666666668,26.333333333333332,27.666666666666668
25.0,25.0,27.666666666666668
25.333333333333332,25.0,26.666666666666668
25.0,24.666666666666668,27.0
25.0,25.0,27.0
25.333333333333332,25.0,26.666666666666668
26.0,24.666666666666668,27.333333333333332
26.0,24.666666666666668,27.0
25.666666666666668,25.666666666666668,27.0
25.666666666666668,25.666666666666668,28.666666666666668
27.333333333333332,25.666666666666668,27.333333333333332
26.333333333333332,25.0,27.333333333333332
27.0,25.666666666666668,27.333333333333332
27.333333333333332,25.666666666666668,27.333333333333332
27.333333333333332,26.666666666666668,27.666666666666668
28.666666666666668,27.333333333333332,28.666666666666668
27.666666666666668,26.0,27.333333333333332
29.0,26.0,29.0
26.666666666666668,25.666666666666668,28.666666666666668
26.333333333333332,25.666666666666668,29.0
26.0,26.0,27.666666666666668
25.666666666666668,25.666666666666668,28.333333333333332
26.0,26.0,28.333333333333332
26.666666666666668,26.333333333333332,28.0
27.0,25.333333333333332,28.333333333333332
27.0,26.666666666666668,27.333333333333332
26.666666666666668,25.666666666666668,27.666666666666668
27.0,26.666666666666668,28.333333333333332
28.333333333333332,26.666666666666668,28.666666666666668
27.0,27.333333333333332,28.0
28.333333333333332,27.0,28.0
27.333333333333332,26.666666666666668,27.666666666666668
31.333333333333332,26.0,28.0
29.0,27.333333333333332,29.666666666666668
32.333333333333336,26.666666666666668,28.0
28.0,25.666666666666668,28.333333333333332
27.0,26.333333333333332,30.0
28.0,25.666666666666668,28.666666666666668
26.666666666666668,26.666666666666668,27.666666666666668
26.666666666666668,26.333333333333332,28.666666666666668
26.0,26.333333333333332,28.666666666666668
27.333333333333332,25.666666666666668,28.333333333333332
26.333333333333332,27.666666666666668,29.0
27.666666666666668,27.0,28.666666666666668
27.666666666666668,27.333333333333332,28.666666666666668
27.333333333333332,27.0,30.0
28.333333333333332,27.333333333333332,28.666666666666668
27.666666666666668,26.0,28.666666666666668
28.666666666666668,27.0,29.333333333333332
28.0,26.666666666666668,29.0
29.0,28.0,28.333333333333332
29.666666666666668,26.333333333333332,30.0
28.666666666666668,27.0,30.333333333333332
27.666666666666668,27.0,30.0
28.0,26.666666666666668,29.666666666666668
27.0,27.333333333333332,30.333333333333332
27.0,28.0,29.666666666666668
27.333333333333332,28.0,28.666666666666668
27.333333333333332,28.333333333333332,29.333333333333332
27.333333333333332,28.666666666666668,30.333333333333332
27.333333333333332,27.333333333333332,30.666666666666668
28.666666666666668,28.333333333333332,30.333333333333332
27.333333333333332,28.0,30.666666666666668
28.666666666666668,27.333333333333332,29.666666666666668
29.333333333333332,27.333333333333332,30.0
29.0,26.666666666666668,30.333333333333332
30.0,28.333333333333332,30.333333333333332
31.333333333333332,27.333333333333332,29.333333333333332
31.666666666666668,27.666666666666668,30.333333333333332
31.666666666666668,27.333333333333332,31.666666666666668
30.666666666666668,27.333333333333332,30.0
29.333333333333332,27.333333333333332,30.666666666666668
29.0,29.0,29.333333333333332
29.666666666666668,28.333333333333332,30.666666666666668
29.333333333333332,28.0,30.0
29.0,29.0,30.0
29.333333333333332,28.0,29.333333333333332
28.666666666666668,27.666666666666668,30.666666666666668
29.666666666666668,28.0,31.0
29.0,27.333333333333332,31.0
30.0,29.0,30.666666666666668
29.333333333333332,28.333333333333332,30.0
28.666666666666668,28.0,30.0
32.0,27.666666666666668,30.0
30.666666666666668,28.0,29.666666666666668
31.0,27.666666666666668,31.666666666666668
30.0,28.666666666666668,31.0
33.0,29.333333333333332,31.333333333333332
30.666666666666668,28.333333333333332,30.333333333333332
28.666666666666668,29.666666666666668,30.333333333333332
28.666666666666668,29.666666666666668,29.666666666666668
28.666666666666668,29.0,32.0
29.0,28.0,30.333333333333332
29.0,28.333333333333332,31.0
29.0,28.0,31.666666666666668
29.0,29.666666666666668,31.0
29.666666666666668,29.0,31.666666666666668
30.333333333333332,29.0,31.333333333333332
29.333333333333332,28.333333333333332,31.0
30.666666666666668,29.0,30.666666666666668
32.333333333333336,30.333333333333332,31.666666666666668
32.666666666666664,28.666666666666668,31.0
30.0,29.666666666666668,33.0
